 R,T,C,P,IC,RC,CC
   4,   1,  80,     0.0536331902,   1,   1,   1
   4,   1,  81,     1.2047915716,   2,   2,   2
   4,   1,  82,     1.0653175783,   4,   4,   4
   4,   1,  83,     1.0653175783,   4,   4,   4
   4,   1,  84,     0.0536331902,   1,   1,   1
   4,   1,  85,     1.2459892312,   3,   3,   3
   4,   1,  86,     1.2459892312,   3,   3,   3
   4,   1,  87,     1.2459892312,   3,   3,   3
   4,   1,  88,     1.2459892312,   3,   3,   3
   4,   1,  89,     0.0536331902,   1,   1,   1
   4,   1,  90,     1.0653175783,   4,   4,   4
   4,   1,  91,     0.0536331902,   1,   1,   1
   4,   1,  92,     1.2047915716,   2,   2,   2
   4,   1,  93,     1.0653175783,   4,   4,   4
   4,   1,  94,     1.2459892312,   3,   3,   3
   4,   1,  95,     0.0536331902,   1,   1,   1
   4,   1,  96,     1.0653175783,   4,   4,   4
   4,   1,  97,     1.0653175783,   4,   4,   4
   4,   1,  98,     1.0653175783,   4,   4,   4
   4,   1,  99,     1.2459892312,   3,   3,   3
   4,   1, 100,     0.0536331902,   1,   1,   1
   4,   1, 101,     1.0653175783,   4,   4,   4
   4,   1, 102,     0.0536331902,   1,   1,   1
   4,   1, 103,     1.2459892312,   3,   3,   3
   4,   1, 104,     1.2459892312,   3,   3,   3
   4,   1, 105,     1.0653175783,   4,   4,   4
   4,   1, 106,     0.0536331902,   1,   1,   1
   4,   1, 107,     0.0536331902,   1,   1,   1
   4,   1, 108,     1.2459892312,   3,   3,   3
   4,   1, 109,     0.0536331902,   1,   1,   1
   4,   1, 110,     0.0536331902,   1,   1,   1
   4,   1, 111,     0.0536331902,   1,   1,   1
   4,   1, 112,     1.2047915716,   2,   2,   2
   4,   1, 113,     0.0536331902,   1,   1,   1
   4,   1, 114,     1.2459892312,   3,   3,   3
   4,   1, 115,     1.2047915716,   2,   2,   2
   4,   1, 116,     0.0536331902,   1,   1,   1
   4,   1, 117,     0.0536331902,   1,   1,   1
   4,   1, 118,     0.0536331902,   1,   1,   1
   4,   1, 119,     1.0653175783,   4,   4,   4
   4,   1, 120,     1.2459892312,   3,   3,   3
   4,   1, 121,     1.2459892312,   3,   3,   3
   4,   1, 122,     0.0536331902,   1,   1,   1
   4,   1, 123,     1.2459892312,   3,   3,   3
   4,   1, 124,     0.0536331902,   1,   1,   1
   4,   1, 125,     0.0536331902,   1,   1,   1
   4,   1, 126,     0.0536331902,   1,   1,   1
   4,   1, 127,     1.2459892312,   3,   3,   3
   4,   1, 128,     0.0536331902,   1,   1,   1
   4,   1, 129,     0.0536331902,   1,   1,   1
   4,   1, 130,     0.0536331902,   1,   1,   1
   4,   1, 131,     0.0536331902,   1,   1,   1
   4,   1, 132,     0.0536331902,   1,   1,   1
   4,   1, 133,     1.2047915716,   2,   2,   2
   4,   1, 134,     0.0536331902,   1,   1,   1
   4,   1, 135,     1.2459892312,   3,   3,   3
   4,   1, 136,     0.0536331902,   1,   1,   1
   4,   1, 137,     0.0536331902,   1,   1,   1
   4,   1, 138,     0.0536331902,   1,   1,   1
   4,   1, 139,     1.2459892312,   3,   3,   3
   4,   1, 140,     1.2459892312,   3,   3,   3
   4,   1, 141,     0.0536331902,   1,   1,   1
   4,   1, 142,     0.0536331902,   1,   1,   1
   4,   1, 143,     1.2459892312,   3,   3,   3
   4,   1, 144,     0.0536331902,   1,   1,   1
   4,   1, 145,     0.0536331902,   1,   1,   1
   4,   1, 146,     1.0653175783,   4,   4,   4
   4,   1, 147,     0.0536331902,   1,   1,   1
   4,   1, 148,     1.2459892312,   3,   3,   3
   4,   1, 149,     1.0653175783,   4,   4,   4
   4,   1, 150,     0.0536331902,   1,   1,   1
   4,   1, 151,     0.0536331902,   1,   1,   1
   4,   1, 152,     1.2047915716,   2,   2,   2
   5,   1,   1,     1.2355218996,   1,   1,   1
   5,   1,   2,    -1.8250192192,   4,   4,   4
   5,   1,   3,     0.5392833057,   5,   5,   5
   5,   1,   4,     0.5392833057,   5,   5,   5
   5,   1,   5,     0.5392833057,   5,   5,   5
   5,   1,   6,     1.2355218996,   1,   1,   1
   5,   1,   7,     1.2355218996,   1,   1,   1
   5,   1,   8,     1.2355218996,   1,   1,   1
   5,   1,   9,     1.2355218996,   1,   1,   1
   5,   1,  10,    -1.8250192192,   4,   4,   4
   5,   1,  11,     1.2355218996,   1,   1,   1
   5,   1,  12,     1.2355218996,   1,   1,   1
   5,   1,  13,    -1.8250192192,   4,   4,   4
   5,   1,  14,    -2.0550308943,   3,   3,   3
   5,   1,  15,     1.2355218996,   1,   1,   1
   5,   1,  16,     0.5392833057,   5,   5,   5
   5,   1,  17,     1.2355218996,   1,   1,   1
   5,   1,  18,     1.2355218996,   1,   1,   1
   5,   1,  19,     1.2355218996,   1,   1,   1
   5,   1,  20,     0.5392833057,   5,   5,   5
   5,   1,  21,     1.2355218996,   1,   1,   1
   5,   1,  22,     1.2355218996,   1,   1,   1
   5,   1,  23,     1.2355218996,   1,   1,   1
   5,   1,  24,     1.2355218996,   1,   1,   1
   5,   1,  25,     1.2355218996,   1,   1,   1
   5,   1,  26,     1.2355218996,   1,   1,   1
   5,   1,  27,     1.2355218996,   1,   1,   1
   5,   1,  28,     1.2355218996,   1,   1,   1
   5,   1,  29,     1.2355218996,   1,   1,   1
   5,   1,  30,     1.2355218996,   1,   1,   1
   5,   1,  31,     1.2355218996,   1,   1,   1
   5,   1,  32,    -1.8250192192,   4,   4,   4
   5,   1,  33,    -1.8250192192,   4,   4,   4
   5,   1,  34,     1.2355218996,   1,   1,   1
   5,   1,  35,     1.2355218996,   1,   1,   1
   5,   1,  36,     1.2355218996,   1,   1,   1
   5,   1,  37,    -2.0550308943,   3,   3,   3
   5,   1,  38,    -2.0550308943,   3,   3,   3
   5,   1,  39,    -1.8250192192,   4,   4,   4
   5,   1,  40,     1.2355218996,   1,   1,   1
   5,   1,  41,    -2.0331161914,   2,   2,   2
   5,   1,  42,     1.2355218996,   1,   1,   1
   5,   1,  43,     1.2355218996,   1,   1,   1
   5,   1,  44,     1.2355218996,   1,   1,   1
   5,   1,  45,    -2.0550308943,   3,   3,   3
   5,   1,  46,     1.2355218996,   1,   1,   1
   5,   1,  47,     1.2355218996,   1,   1,   1
   5,   1,  48,     1.2355218996,   1,   1,   1
   5,   1,  49,     1.2355218996,   1,   1,   1
   5,   1,  50,     1.2355218996,   1,   1,   1
   5,   1,  51,     1.2355218996,   1,   1,   1
   5,   1,  52,     1.2355218996,   1,   1,   1
   5,   1,  53,     1.2355218996,   1,   1,   1
   5,   1,  54,     1.2355218996,   1,   1,   1
   5,   1,  55,     1.2355218996,   1,   1,   1
   5,   1,  56,     1.2355218996,   1,   1,   1
   5,   1,  57,     1.2355218996,   1,   1,   1
   5,   1,  58,     1.2355218996,   1,   1,   1
   5,   1,  59,     1.2355218996,   1,   1,   1
   5,   1,  60,     1.2355218996,   1,   1,   1
   5,   1,  61,     1.2355218996,   1,   1,   1
   5,   1,  62,     1.2355218996,   1,   1,   1
   5,   1,  63,     1.2355218996,   1,   1,   1
   5,   1,  64,     1.2355218996,   1,   1,   1
   5,   1,  65,     0.0352926800,   1,   1,   1
   5,   1,  66,     0.8793957342,   5,   5,   5
   5,   1,  67,     0.8793957342,   5,   5,   5
   5,   1,  68,     1.9129517763,   3,   3,   3
   5,   1,  69,     0.0352926800,   1,   1,   1
   5,   1,  70,     0.0352926800,   1,   1,   1
   5,   1,  71,     0.0352926800,   1,   1,   1
   5,   1,  72,     1.9129517763,   3,   3,   3
   5,   1,  73,     0.0352926800,   1,   1,   1
   5,   1,  74,     0.0352926800,   1,   1,   1
   5,   1,  75,     0.8793957342,   5,   5,   5
   5,   1,  76,     1.7753411050,   4,   4,   4
   5,   1,  77,     0.8793957342,   5,   5,   5
   5,   1,  78,     0.0352926800,   1,   1,   1
   5,   1,  79,     0.8793957342,   5,   5,   5
   5,   1,  80,     0.0352926800,   1,   1,   1
   5,   1,  81,     1.9129517763,   3,   3,   3
   5,   1,  82,     0.8793957342,   5,   5,   5
   5,   1,  83,     0.0352926800,   1,   1,   1
   5,   1,  84,     0.0352926800,   1,   1,   1
   5,   1,  85,     0.0352926800,   1,   1,   1
   5,   1,  86,     1.7753411050,   4,   4,   4
   5,   1,  87,     0.0352926800,   1,   1,   1
   5,   1,  88,     0.0352926800,   1,   1,   1
   5,   1,  89,     0.0352926800,   1,   1,   1
   5,   1,  90,     0.8793957342,   5,   5,   5
   5,   1,  91,     1.9129517763,   3,   3,   3
   5,   1,  92,     0.8793957342,   5,   5,   5
   5,   1,  93,     0.8793957342,   5,   5,   5
   5,   1,  94,     1.7753411050,   4,   4,   4
   5,   1,  95,     0.0352926800,   1,   1,   1
   5,   1,  96,     0.8793957342,   5,   5,   5
   5,   1,  97,     0.8793957342,   5,   5,   5
   5,   1,  98,     1.9129517763,   3,   3,   3
   5,   1,  99,     0.0352926800,   1,   1,   1
   5,   1, 100,     0.0352926800,   1,   1,   1
   5,   1, 101,     0.8793957342,   5,   5,   5
   5,   1, 102,     0.0352926800,   1,   1,   1
   5,   1, 103,     0.0352926800,   1,   1,   1
   5,   1, 104,     0.0352926800,   1,   1,   1
   5,   1, 105,     1.7753411050,   4,   4,   4
   5,   1, 106,     0.8793957342,   5,   5,   5
   5,   1, 107,     0.0352926800,   1,   1,   1
   5,   1, 108,     0.0352926800,   1,   1,   1
   5,   1, 109,     0.0352926800,   1,   1,   1
   5,   1, 110,     0.0352926800,   1,   1,   1
   5,   1, 111,     1.7753411050,   4,   4,   4
   5,   1, 112,     0.0352926800,   1,   1,   1
   5,   1, 113,     0.0352926800,   1,   1,   1
   5,   1, 114,     0.8793957342,   5,   5,   5
   5,   1, 115,     0.0352926800,   1,   1,   1
   5,   1, 116,     0.0352926800,   1,   1,   1
   5,   1, 117,     0.0352926800,   1,   1,   1
   5,   1, 118,     0.0352926800,   1,   1,   1
   5,   1, 119,     1.9129517763,   3,   3,   3
   5,   1, 120,     0.0352926800,   1,   1,   1
   5,   1, 121,     1.7753411050,   4,   4,   4
   5,   1, 122,     0.0352926800,   1,   1,   1
   5,   1, 123,     1.9015565506,   2,   2,   2
   5,   1, 124,     0.0352926800,   1,   1,   1
   5,   1, 125,     0.0352926800,   1,   1,   1
   5,   1, 126,     0.0352926800,   1,   1,   1
   5,   1, 127,     0.0352926800,   1,   1,   1
   5,   1, 128,     0.0352926800,   1,   1,   1
   5,   1, 129,     0.0352926800,   1,   1,   1
   5,   1, 130,     1.7753411050,   4,   4,   4
   5,   1, 131,     1.9015565506,   2,   2,   2
   5,   1, 132,     0.0352926800,   1,   1,   1
   5,   1, 133,     0.0352926800,   1,   1,   1
   5,   1, 134,     0.0352926800,   1,   1,   1
   5,   1, 135,     0.8793957342,   5,   5,   5
   5,   1, 136,     0.0352926800,   1,   1,   1
   5,   1, 137,     1.9129517763,   3,   3,   3
   5,   1, 138,     0.8793957342,   5,   5,   5
   5,   1, 139,     1.9129517763,   3,   3,   3
   5,   1, 140,     1.7753411050,   4,   4,   4
   5,   1, 141,     0.0352926800,   1,   1,   1
   5,   1, 142,     0.8793957342,   5,   5,   5
   5,   1, 143,     0.0352926800,   1,   1,   1
   5,   1, 144,     0.0352926800,   1,   1,   1
   5,   1, 145,     1.7753411050,   4,   4,   4
   5,   1, 146,     0.0352926800,   1,   1,   1
   5,   1, 147,     0.0352926800,   1,   1,   1
   5,   1, 148,     0.0352926800,   1,   1,   1
   5,   1, 149,     1.9129517763,   3,   3,   3
   5,   1, 150,     0.0352926800,   1,   1,   1
   5,   1, 151,     1.9015565506,   2,   2,   2
   5,   1, 152,     1.7753411050,   4,   4,   4
   1,   2,   1,     1.3844523190,   1,   1,   1
   1,   2,   2,    -0.4868941672,   3,   3,   3
   1,   2,   3,    -0.4868941672,   3,   3,   3
   1,   2,   4,    -0.6821378328,   4,   4,   4
   1,   2,   5,    -0.6821378328,   4,   4,   4
   1,   2,   6,    -0.4868941672,   3,   3,   3
   1,   2,   7,     1.3844523190,   1,   1,   1
   1,   2,   8,     1.3844523190,   1,   1,   1
   1,   2,   9,    -0.6821378328,   4,   4,   4
   1,   2,  10,     1.3844523190,   1,   1,   1
   1,   2,  11,     1.3844523190,   1,   1,   1
   1,   2,  12,     1.3844523190,   1,   1,   1
   1,   2,  13,     1.3844523190,   1,   1,   1
   1,   2,  14,     1.3844523190,   1,   1,   1
   1,   2,  15,    -0.3305867573,   2,   2,   2
   1,   2,  16,    -0.6821378328,   4,   4,   4
   1,   2,  17,     1.3844523190,   1,   1,   1
   1,   2,  18,    -0.4868941672,   3,   3,   3
   1,   2,  19,     1.3844523190,   1,   1,   1
   1,   2,  20,    -0.7351575377,   5,   5,   5
   1,   2,  21,     1.3844523190,   1,   1,   1
   1,   2,  22,    -0.4868941672,   3,   3,   3
   1,   2,  23,    -0.4868941672,   3,   3,   3
   1,   2,  24,     1.3844523190,   1,   1,   1
   1,   2,  25,    -0.6821378328,   4,   4,   4
   1,   2,  26,     1.3844523190,   1,   1,   1
   1,   2,  27,     1.3844523190,   1,   1,   1
   1,   2,  28,     1.3844523190,   1,   1,   1
   1,   2,  29,     1.3844523190,   1,   1,   1
   1,   2,  30,     1.3844523190,   1,   1,   1
   1,   2,  31,     1.3844523190,   1,   1,   1
   1,   2,  32,     1.3844523190,   1,   1,   1
   1,   2,  33,     1.3844523190,   1,   1,   1
   1,   2,  34,     1.3844523190,   1,   1,   1
   1,   2,  35,     1.3844523190,   1,   1,   1
   1,   2,  36,     1.3844523190,   1,   1,   1
   1,   2,  37,    -0.6821378328,   4,   4,   4
   1,   2,  38,     1.3844523190,   1,   1,   1
   1,   2,  39,     1.3844523190,   1,   1,   1
   1,   2,  40,     1.3844523190,   1,   1,   1
   1,   2,  41,    -0.6821378328,   4,   4,   4
   1,   2,  42,     1.3844523190,   1,   1,   1
   1,   2,  43,    -0.6821378328,   4,   4,   4
   1,   2,  44,    -0.4868941672,   3,   3,   3
   1,   2,  45,    -0.6821378328,   4,   4,   4
   1,   2,  46,     1.3844523190,   1,   1,   1
   1,   2,  47,     1.3844523190,   1,   1,   1
   1,   2,  48,     1.3844523190,   1,   1,   1
   1,   2,  49,     1.3844523190,   1,   1,   1
   1,   2,  50,    -0.6821378328,   4,   4,   4
   1,   2,  51,    -0.4868941672,   3,   3,   3
   1,   2,  52,     1.3844523190,   1,   1,   1
   1,   2,  53,     1.3844523190,   1,   1,   1
   1,   2,  54,    -0.7351575377,   5,   5,   5
   1,   2,  55,     1.3844523190,   1,   1,   1
   1,   2,  56,    -0.6821378328,   4,   4,   4
   1,   2,  57,    -0.4868941672,   3,   3,   3
   1,   2,  58,     1.3844523190,   1,   1,   1
   1,   2,  59,     1.3844523190,   1,   1,   1
   1,   2,  60,    -0.6821378328,   4,   4,   4
   1,   2,  61,     1.3844523190,   1,   1,   1
   1,   2,  62,     1.3844523190,   1,   1,   1
   1,   2,  63,     1.3844523190,   1,   1,   1
   1,   2,  64,     1.3844523190,   1,   1,   1
   1,   2,  65,     1.1495576147,   4,   4,   4
   1,   2,  66,     1.0489846170,   3,   3,   3
   1,   2,  67,     0.0451144955,   1,   1,   1
   1,   2,  68,     1.1495576147,   4,   4,   4
   1,   2,  69,     0.0451144955,   1,   1,   1
   1,   2,  70,     0.0451144955,   1,   1,   1
   1,   2,  71,     0.0451144955,   1,   1,   1
   1,   2,  72,     0.0451144955,   1,   1,   1
   1,   2,  73,     0.0451144955,   1,   1,   1
   1,   2,  74,     1.0489846170,   3,   3,   3
   1,   2,  75,     1.1495576147,   4,   4,   4
   1,   2,  76,     1.1495576147,   4,   4,   4
   1,   2,  77,     1.1495576147,   4,   4,   4
   1,   2,  78,     0.0451144955,   1,   1,   1
   1,   2,  79,     1.1495576147,   4,   4,   4
   1,   2,  80,     0.0451144955,   1,   1,   1
   1,   2,  81,     0.0451144955,   1,   1,   1
   1,   2,  82,     1.0489846170,   3,   3,   3
   1,   2,  83,     0.0451144955,   1,   1,   1
   1,   2,  84,     0.0451144955,   1,   1,   1
   1,   2,  85,     0.9639726529,   2,   2,   2
   1,   2,  86,     1.1495576147,   4,   4,   4
   1,   2,  87,     0.0451144955,   1,   1,   1
   1,   2,  88,     1.1495576147,   4,   4,   4
   1,   2,  89,     1.0489846170,   3,   3,   3
   1,   2,  90,     0.0451144955,   1,   1,   1
   1,   2,  91,     1.1495576147,   4,   4,   4
   1,   2,  92,     0.0451144955,   1,   1,   1
   1,   2,  93,     1.1495576147,   4,   4,   4
   1,   2,  94,     1.1495576147,   4,   4,   4
   1,   2,  95,     0.9639726529,   2,   2,   2
   1,   2,  96,     1.0489846170,   3,   3,   3
   1,   2,  97,     1.0489846170,   3,   3,   3
   1,   2,  98,     1.1495576147,   4,   4,   4
   1,   2,  99,     0.0451144955,   1,   1,   1
   1,   2, 100,     0.0451144955,   1,   1,   1
   1,   2, 101,     1.1495576147,   4,   4,   4
   1,   2, 102,     1.1495576147,   4,   4,   4
   1,   2, 103,     1.0489846170,   3,   3,   3
   1,   2, 104,     0.0451144955,   1,   1,   1
   1,   2, 105,     0.9639726529,   2,   2,   2
   1,   2, 106,     1.0489846170,   3,   3,   3
   1,   2, 107,     0.0451144955,   1,   1,   1
   1,   2, 108,     0.0451144955,   1,   1,   1
   1,   2, 109,     1.1495576147,   4,   4,   4
   1,   2, 110,     1.1495576147,   4,   4,   4
   1,   2, 111,     0.0451144955,   1,   1,   1
   1,   2, 112,     0.0451144955,   1,   1,   1
   1,   2, 113,     0.0451144955,   1,   1,   1
   1,   2, 114,     1.1719097132,   5,   5,   5
   1,   2, 115,     1.1495576147,   4,   4,   4
   1,   2, 116,     1.0489846170,   3,   3,   3
   1,   2, 117,     0.0451144955,   1,   1,   1
   1,   2, 118,     1.1495576147,   4,   4,   4
   1,   2, 119,     0.0451144955,   1,   1,   1
   1,   2, 120,     1.1495576147,   4,   4,   4
   1,   2, 121,     1.1495576147,   4,   4,   4
   1,   2, 122,     0.0451144955,   1,   1,   1
   1,   2, 123,     1.0489846170,   3,   3,   3
   1,   2, 124,     0.0451144955,   1,   1,   1
   1,   2, 125,     1.1495576147,   4,   4,   4
   1,   2, 126,     0.0451144955,   1,   1,   1
   1,   2, 127,     1.1495576147,   4,   4,   4
   1,   2, 128,     1.1495576147,   4,   4,   4
   1,   2, 129,     0.0451144955,   1,   1,   1
   1,   2, 130,     0.0451144955,   1,   1,   1
   1,   2, 131,     1.1495576147,   4,   4,   4
   1,   2, 132,     1.0489846170,   3,   3,   3
   1,   2, 133,     0.0451144955,   1,   1,   1
   1,   2, 134,     0.0451144955,   1,   1,   1
   1,   2, 135,     0.0451144955,   1,   1,   1
   1,   2, 136,     1.0489846170,   3,   3,   3
   1,   2, 137,     0.9639726529,   2,   2,   2
   1,   2, 138,     1.1495576147,   4,   4,   4
   1,   2, 139,     1.0489846170,   3,   3,   3
   1,   2, 140,     0.0451144955,   1,   1,   1
   1,   2, 141,     0.0451144955,   1,   1,   1
   1,   2, 142,     1.0489846170,   3,   3,   3
   1,   2, 143,     0.0451144955,   1,   1,   1
   1,   2, 144,     1.1719097132,   5,   5,   5
   1,   2, 145,     0.0451144955,   1,   1,   1
   1,   2, 146,     0.0451144955,   1,   1,   1
   1,   2, 147,     1.1495576147,   4,   4,   4
   1,   2, 148,     1.0489846170,   3,   3,   3
   1,   2, 149,     1.1495576147,   4,   4,   4
   1,   2, 150,     0.0451144955,   1,   1,   1
   1,   2, 151,     1.1495576147,   4,   4,   4
   1,   2, 152,     1.1495576147,   4,   4,   4
   2,   2,   1,     0.8881000668,   1,   1,   1
   2,   2,   2,     0.8881000668,   1,   1,   1
   2,   2,   3,    -1.3424330704,   4,   4,   4
   2,   2,   4,     0.3033585609,   3,   3,   3
   2,   2,   5,     0.8881000668,   1,   1,   1
   2,   2,   6,     0.3033585609,   3,   3,   3
   2,   2,   7,     0.8881000668,   1,   1,   1
   2,   2,   8,     0.3033585609,   3,   3,   3
   2,   2,   9,     0.8881000668,   1,   1,   1
   2,   2,  10,     0.3033585609,   3,   3,   3
   2,   2,  11,     0.8881000668,   1,   1,   1
   2,   2,  12,     0.8881000668,   1,   1,   1
   2,   2,  13,     0.3033585609,   3,   3,   3
   2,   2,  14,     0.8881000668,   1,   1,   1
   2,   2,  15,     0.3033585609,   3,   3,   3
   2,   2,  16,     0.6087283640,   2,   2,   2
   2,   2,  17,     0.8881000668,   1,   1,   1
   2,   2,  18,     0.8881000668,   1,   1,   1
   2,   2,  19,     0.8881000668,   1,   1,   1
   2,   2,  20,     0.3033585609,   3,   3,   3
   2,   2,  21,     0.8881000668,   1,   1,   1
   2,   2,  22,     0.8881000668,   1,   1,   1
   2,   2,  23,     0.8881000668,   1,   1,   1
   2,   2,  24,    -1.3424330704,   4,   4,   4
   2,   2,  25,     0.8881000668,   1,   1,   1
   2,   2,  26,     0.8881000668,   1,   1,   1
   2,   2,  27,     0.8881000668,   1,   1,   1
   2,   2,  28,     0.8881000668,   1,   1,   1
   2,   2,  29,     0.8881000668,   1,   1,   1
   2,   2,  30,     0.8881000668,   1,   1,   1
   2,   2,  31,     0.3033585609,   3,   3,   3
   2,   2,  32,     0.8881000668,   1,   1,   1
   2,   2,  33,     0.8881000668,   1,   1,   1
   2,   2,  34,     0.8881000668,   1,   1,   1
   2,   2,  35,     0.6087283640,   2,   2,   2
   2,   2,  36,     0.8881000668,   1,   1,   1
   2,   2,  37,     0.8881000668,   1,   1,   1
   2,   2,  38,     0.3033585609,   3,   3,   3
   2,   2,  39,     0.8881000668,   1,   1,   1
   2,   2,  40,     0.8881000668,   1,   1,   1
   2,   2,  41,     0.8881000668,   1,   1,   1
   2,   2,  42,     0.8881000668,   1,   1,   1
   2,   2,  43,     0.8881000668,   1,   1,   1
   2,   2,  44,    -1.3424330704,   4,   4,   4
   2,   2,  45,     0.6087283640,   2,   2,   2
   2,   2,  46,     0.6087283640,   2,   2,   2
   2,   2,  47,     0.3033585609,   3,   3,   3
   2,   2,  48,     0.8881000668,   1,   1,   1
   2,   2,  49,     0.8881000668,   1,   1,   1
   2,   2,  50,     0.8881000668,   1,   1,   1
   2,   2,  51,     0.8881000668,   1,   1,   1
   2,   2,  52,     0.8881000668,   1,   1,   1
   2,   2,  53,     0.8881000668,   1,   1,   1
   2,   2,  54,     0.8881000668,   1,   1,   1
   2,   2,  55,     0.8881000668,   1,   1,   1
   2,   2,  56,     0.3033585609,   3,   3,   3
   2,   2,  57,     0.3033585609,   3,   3,   3
   2,   2,  58,     0.8881000668,   1,   1,   1
   2,   2,  59,     0.8881000668,   1,   1,   1
   2,   2,  60,     0.3033585609,   3,   3,   3
   2,   2,  61,     0.8881000668,   1,   1,   1
   2,   2,  62,     0.6087283640,   2,   2,   2
   2,   2,  63,     0.8881000668,   1,   1,   1
   2,   2,  64,     0.8881000668,   1,   1,   1
   2,   2,  65,     0.2520554049,   1,   1,   1
   2,   2,  66,     0.7831178409,   3,   3,   3
   2,   2,  67,     0.2520554049,   1,   1,   1
   2,   2,  68,     1.3802122221,   4,   4,   4
   2,   2,  69,     0.2520554049,   1,   1,   1
   2,   2,  70,     0.2520554049,   1,   1,   1
   2,   2,  71,     0.2520554049,   1,   1,   1
   2,   2,  72,     0.4782671850,   2,   2,   2
   2,   2,  73,     0.2520554049,   1,   1,   1
   2,   2,  74,     0.2520554049,   1,   1,   1
   2,   2,  75,     1.3802122221,   4,   4,   4
   2,   2,  76,     1.3802122221,   4,   4,   4
   2,   2,  77,     1.3802122221,   4,   4,   4
   2,   2,  78,     0.2520554049,   1,   1,   1
   2,   2,  79,     1.3802122221,   4,   4,   4
   2,   2,  80,     0.2520554049,   1,   1,   1
   2,   2,  81,     0.2520554049,   1,   1,   1
   2,   2,  82,     1.3802122221,   4,   4,   4
   2,   2,  83,     0.2520554049,   1,   1,   1
   2,   2,  84,     0.2520554049,   1,   1,   1
   2,   2,  85,     0.2520554049,   1,   1,   1
   2,   2,  86,     0.2520554049,   1,   1,   1
   2,   2,  87,     1.3802122221,   4,   4,   4
   2,   2,  88,     0.2520554049,   1,   1,   1
   2,   2,  89,     0.2520554049,   1,   1,   1
   2,   2,  90,     1.3802122221,   4,   4,   4
   2,   2,  91,     1.3802122221,   4,   4,   4
   2,   2,  92,     0.2520554049,   1,   1,   1
   2,   2,  93,     0.7831178409,   3,   3,   3
   2,   2,  94,     1.3802122221,   4,   4,   4
   2,   2,  95,     0.2520554049,   1,   1,   1
   2,   2,  96,     0.2520554049,   1,   1,   1
   2,   2,  97,     1.3802122221,   4,   4,   4
   2,   2,  98,     0.7831178409,   3,   3,   3
   2,   2,  99,     0.2520554049,   1,   1,   1
   2,   2, 100,     0.7831178409,   3,   3,   3
   2,   2, 101,     1.3802122221,   4,   4,   4
   2,   2, 102,     1.3802122221,   4,   4,   4
   2,   2, 103,     1.3802122221,   4,   4,   4
   2,   2, 104,     0.2520554049,   1,   1,   1
   2,   2, 105,     0.4782671850,   2,   2,   2
   2,   2, 106,     0.2520554049,   1,   1,   1
   2,   2, 107,     0.2520554049,   1,   1,   1
   2,   2, 108,     0.2520554049,   1,   1,   1
   2,   2, 109,     0.7831178409,   3,   3,   3
   2,   2, 110,     0.7831178409,   3,   3,   3
   2,   2, 111,     1.3802122221,   4,   4,   4
   2,   2, 112,     0.2520554049,   1,   1,   1
   2,   2, 113,     0.7831178409,   3,   3,   3
   2,   2, 114,     0.7831178409,   3,   3,   3
   2,   2, 115,     0.7831178409,   3,   3,   3
   2,   2, 116,     0.2520554049,   1,   1,   1
   2,   2, 117,     0.7831178409,   3,   3,   3
   2,   2, 118,     0.7831178409,   3,   3,   3
   2,   2, 119,     0.2520554049,   1,   1,   1
   2,   2, 120,     0.2520554049,   1,   1,   1
   2,   2, 121,     0.7831178409,   3,   3,   3
   2,   2, 122,     0.2520554049,   1,   1,   1
   2,   2, 123,     0.2520554049,   1,   1,   1
   2,   2, 124,     0.2520554049,   1,   1,   1
   2,   2, 125,     0.7831178409,   3,   3,   3
   2,   2, 126,     0.2520554049,   1,   1,   1
   2,   2, 127,     1.3802122221,   4,   4,   4
   2,   2, 128,     0.7831178409,   3,   3,   3
   2,   2, 129,     0.2520554049,   1,   1,   1
   2,   2, 130,     0.7831178409,   3,   3,   3
   2,   2, 131,     0.4782671850,   2,   2,   2
   2,   2, 132,     0.2520554049,   1,   1,   1
   2,   2, 133,     0.2520554049,   1,   1,   1
   2,   2, 134,     0.2520554049,   1,   1,   1
   2,   2, 135,     0.2520554049,   1,   1,   1
   2,   2, 136,     1.3802122221,   4,   4,   4
   2,   2, 137,     0.2520554049,   1,   1,   1
   2,   2, 138,     1.3802122221,   4,   4,   4
   2,   2, 139,     1.3802122221,   4,   4,   4
   2,   2, 140,     1.3802122221,   4,   4,   4
   2,   2, 141,     0.2520554049,   1,   1,   1
   2,   2, 142,     0.7831178409,   3,   3,   3
   2,   2, 143,     0.2520554049,   1,   1,   1
   2,   2, 144,     1.3802122221,   4,   4,   4
   2,   2, 145,     0.2520554049,   1,   1,   1
   2,   2, 146,     0.2520554049,   1,   1,   1
   2,   2, 147,     0.2520554049,   1,   1,   1
   2,   2, 148,     0.2520554049,   1,   1,   1
   2,   2, 149,     0.4782671850,   2,   2,   2
   2,   2, 150,     0.2520554049,   1,   1,   1
   2,   2, 151,     0.2520554049,   1,   1,   1
   2,   2, 152,     0.7831178409,   3,   3,   3
   3,   2,   1,     1.1591525723,   1,   1,   1
   3,   2,   2,     1.1591525723,   1,   1,   1
   3,   2,   3,     1.1591525723,   1,   1,   1
   3,   2,   4,     1.1591525723,   1,   1,   1
   3,   2,   5,    -1.7549179504,   3,   3,   3
   3,   2,   6,    -3.0777174471,   2,   2,   2
   3,   2,   7,     1.1591525723,   1,   1,   1
